Id,SalePrice
2735,140111.624015062
2736,132960.58334595745
2737,127229.8957641127
2738,133859.49682486104
2739,144238.43990977271
2740,140626.06086890202
2741,139017.43734021392
2742,166662.12179145683
2743,157255.48570102698
2744,165748.8526068309
2745,142358.60873048508
2746,146921.77803216386
2747,167300.77802260616
2748,123072.48580863711
2749,133846.59954350814
2750,114423.61557344312
2751,138949.88356578385
2752,184795.92709640972
2753,160373.41434552253
2754,212830.52454867994
2755,146533.2701137967
2756,88499.9856183558
2757,70498.02470697928
2758,77032.37334668485
2759,172068.27753249824
2760,125602.34780749446
2761,136445.26066468982
2762,131423.7162929509
2763,189903.01874126587
2764,149568.4827810875
2765,276684.8516278048
2766,116782.9287555234
2767,87265.66651960544
2768,131122.53152963961
2769,142625.84467269678
2770,142240.93407802773
2771,97552.58197205851
2772,96112.09291103063
2773,194217.3428347474
2774,155908.0639388524
2775,116756.24549292843
2776,151201.36067549698
2777,168966.67947096657
2778,106272.13375656586
2779,130566.40088972426
2780,95952.74404376606
2781,81295.94241990033
2782,92848.37314239505
2783,100232.6977931154
2784,130173.11225638166
2785,141140.06777806033
2786,61732.15669152979
2787,116262.21458890894
2788,71948.5844074426
2789,164765.04302679794
2790,101013.77988333651
2791,43917.468073740485
2792,63536.90982117329
2793,134365.53756162373
2794,109922.25519382115
2795,120360.1853271441
2796,102225.41103725543
2797,203295.04164447438
2798,108727.43475744722
2799,104624.39345112734
2800,70110.95222723042
2801,126465.05527716863
2802,127998.14681399206
2803,173174.333123283
2804,118723.96713859972
2805,99279.54482954333
2806,77726.26229209127
2807,205084.8265113074
2808,159499.51815934456
2809,120079.22461540927
2810,128781.2109744692
2811,171959.42093460623
2812,179798.38471055473
2813,150257.23473307292
2814,153532.71518544958
2815,115738.12702591415
2816,147426.8523039678
2817,164843.2927922886
2818,126235.17386796896
2819,173814.2230352041
2820,137281.61989733856
2821,112248.14309027081
2822,164477.2725880458
2823,302284.7178458589
2824,178792.43852278043
2825,138691.05159603106
2826,132269.71918201714
2827,119817.26830362913
2828,242227.10344115866
2829,221274.5500445586
2830,211960.57035636145
2831,190038.0458796582
2832,234984.57162456622
2833,324443.3826809891
2834,234149.90304521285
2835,230842.77955311514
2836,193693.61550185469
2837,156593.17069722514
2838,145545.88769597968
2839,169670.9522768408
2840,211585.11122458696
2841,204012.3047668069
2842,224033.3888384786
2843,150218.5429081564
2844,180123.21479025134
2845,137162.47452563455
2846,207417.88524843135
2847,222908.38230117084
2848,200716.23568974668
2849,196773.35300275544
2850,273001.6101903049
2851,202578.05738069303
2852,230746.10249336902
2853,230258.0281469992
2854,141185.30804364418
2855,203069.17192143935
2856,200094.55528796022
2857,190948.86494144832
2858,208751.7823146882
2859,79530.86734463205
2860,146885.65252817876
2861,113881.69397532323
2862,163874.1991589988
2863,139376.95942538
2864,258906.70521565387
2865,142447.82655382412
2866,124079.64440898516
2867,89509.61077886156
2868,89604.65240093798
2869,70958.98651686916
2870,100783.88306734874
2871,66783.144322054
2872,37950.9436929645
2873,85112.25845134759
2874,140874.88808383618
2875,112177.60053580941
2876,156530.57254724484
2877,161329.84572128486
2878,138306.63448331773
2879,140021.15506488725
2880,107206.98201340623
2881,150390.99584584066
2882,193690.80124323769
2883,209352.53097636125
2884,183656.11102260207
2885,187842.76338698983
2886,244598.65462876996
2887,102553.91641583724
2888,157824.03942318575
2889,43209.168552999385
2890,83572.81327882118
2891,145018.80693877768
2892,2209.1514634944033
2893,54235.291214960394
2894,28663.032231876627
2895,345779.0350186789
2896,287410.8361555487
2897,218388.9610675273
2898,122546.51800839754
2899,210003.24394445738
2900,155871.25883776217
2901,155694.66451912024
2902,171464.28582183563
2903,307096.5745729584
2904,343125.58948390826
2905,67767.3946401556
2906,200568.78118068085
2907,102067.8814130876
2908,119323.6370003476
2909,127340.09106416313
2910,75818.49843303463
2911,79154.56796686188
2912,154605.34934931947
2913,74740.86665173329
2914,62710.80638415017
2915,78203.13907288131
2916,83394.07859142043
2917,161737.4989664309
2918,102544.12788650603
2919,222706.6135460115
